Source,Solute,Solvent,Num_Temps,RMSE_Known,R2_Known,R2_Synthetic,RMSE_Synthetic,R2_Holdout_Interp,R2_Holdout_Extrap,Shape_Correlation,Curve_Max_Deviation,Curve_Within_Tolerance,Mean_Signed_Error,Pct_Over_Prediction,Bias_Category,Curve_Position,Category
train,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,CCCCO,9,0.15133534827381184,0.7629745436199339,0.7190458345522692,0.3525314682624038,0.6549169501664508,0.8055944959659608,0.9997939603516349,0.2502086789701039,True,0.017704590819888583,44.44444444444444,Balanced,Intersects,Moderate
train,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,CCOC(C)=O,9,0.26987599718996474,-1.7942859703522944,0.3468261654836775,0.2795719991772653,-22.915109148693173,0.0487890878707834,0.9999767766834858,0.2996926471240471,True,-0.26837345862792433,0.0,Under,Below,Poor
train,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,CO,9,0.3003609788253081,-4.600675858740954,-0.5249109469940303,0.33666918123466916,-28.040269177200763,-1.8681386585672208,0.9995789864966075,0.32475901815444885,True,-0.2999182098336625,0.0,Under,Below,Poor
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,C1COCCO1,8,0.15178180370483532,0.1650379824489312,0.6131232838785213,0.22629297275379792,-3.1692277383197203,0.509712861401733,0.9976544418822436,0.20583756449436663,True,-0.148667732005915,0.0,Under,Below,Poor
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC#N,8,0.18921515382625378,0.5828811689465295,0.6771110132176931,0.3649281593340539,0.22587437581112257,0.6656877125399472,0.9996966914406422,0.33663715672161665,True,0.12394274734646327,75.0,Over,Intersects,Moderate
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC(C)=O,8,0.1711730696054421,0.4838660448994956,0.6709789074621368,0.29679419017719344,-0.7519880352874924,0.7520201255562453,0.9994409030511796,0.2841147964451114,True,0.13184790559228782,87.5,Over,Intersects,Moderate
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC(C)CO,8,0.1527600502479253,0.7182761282227356,0.7648575895864447,0.30549052083379724,0.4797542378280406,0.7940359452772222,0.9993786822461009,0.26824625972523464,True,0.08817863343614363,75.0,Over,Intersects,Moderate
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC(C)O,8,0.17902285076158644,0.43065204864279505,0.7947559375550748,0.23722394853684076,-2.5137530450524896,0.6888838653156626,0.9999713478370209,0.27223078238260356,True,-0.16076814763104746,0.0,Under,Below,Moderate
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CCC(C)O,8,0.16159831937134053,0.572834126972795,0.8118954183680299,0.23648444366384955,-1.4498541591063816,0.7429303661392578,0.9999946950683896,0.260723762676335,True,-0.13782820255277095,0.0,Under,Below,Moderate
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CCCCCO,8,0.06116342100222263,0.9305667853459038,0.9070652695128559,0.15442936040540994,0.9251166130704296,0.9185201901111066,0.9985331075390161,0.10662232545688966,True,-0.010233302252823928,62.5,Over,Intersects,Excellent
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CCCCO,8,0.09323522826976828,0.8670596918348957,0.8242522434740623,0.23668591458246097,0.8348186138025354,0.8625799516653903,0.9999801786951185,0.14795803328782853,True,0.0005046275117172594,50.0,Balanced,Intersects,Good
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CCCO,8,0.03902311349436267,0.9560637495936737,0.9386585604939209,0.10103560265142987,0.9574619036837203,0.9473012444570866,0.9983867503739078,0.08167838785816883,True,-0.01806947161623612,37.5,Under,Intersects,Excellent
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CCO,8,0.031056868561431583,0.9534864421753276,0.9905043591943437,0.030618727672865574,0.6976704939348802,0.9980831872469077,0.9984674564428194,0.03843956318947406,True,0.028134908971822498,100.0,Over,Above,Excellent
train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CO,8,0.09954224710713887,0.7729396746939599,0.8566354387981693,0.1731543950197129,0.39259383224789046,0.8747860564956048,0.9980377691130482,0.15972267077791003,True,0.07254494313193119,75.0,Over,Intersects,Good
train,CC=CC=CC(=O)O,CC#N,9,0.18698248435172532,0.2292212420873746,0.601434240388063,0.296448153331678,-2.947077228816024,0.6069401387890467,0.9999534088510877,0.28754797425538214,True,0.16963508599500848,100.0,Over,Above,Poor
train,CC=CC=CC(=O)O,CC(C)=O,9,0.07901675722853198,0.7723532388673083,0.6678633440355589,0.21107848295733828,0.5167288201910172,0.8010598966849181,0.9977852702349053,0.15142971392476312,True,-0.059792187786570396,22.22222222222222,Under,Intersects,Moderate
train,CC=CC=CC(=O)O,CC(C)O,9,0.048241656658150674,0.8694563229825925,0.8878653905556777,0.09817709928632365,0.18031379012233084,0.9086732608688737,0.9992578987899196,0.06312998261229907,True,0.04537785802570047,100.0,Over,Above,Good
train,CC=CC=CC(=O)O,CCCCO,9,0.08072171645066023,0.640303909604888,0.9856935033223909,0.035470790682459424,-2.9985002021661713,0.894485025223795,0.9991007708387536,0.08851037930244843,True,-0.07953943701144699,0.0,Under,Below,Good
train,CC=CC=CC(=O)O,CCO,9,0.030317353708015773,0.9641740235796279,0.9165282604625423,0.1023388601569757,0.9544500528181639,0.9589993426376375,0.9980894765624685,0.055988393329812425,True,5.128866538149029e-05,66.66666666666666,Over,Intersects,Excellent
train,CC=CC=CC(=O)O,CCOC(C)=O,9,0.10889519861749807,0.6420926710378512,0.6942571021581632,0.22239578544830282,-0.577590092989507,0.7811061377350809,0.9999330984178936,0.1813379269621329,True,0.09018375238349348,88.88888888888889,Over,Intersects,Moderate
train,CC=CC=CC(=O)O,CO,9,0.10877686397491117,0.5294633352722178,0.7404081834887433,0.1778674223542794,-0.9949356038887627,0.741473163071362,0.9999659044631005,0.15435347577544434,True,0.10305102073512169,100.0,Over,Above,Moderate
train,CC=CC=CC(=O)O,COC(C)(C)C,9,0.15499884713592865,-0.013083447635176215,0.7283008632681478,0.17757437510556304,-5.888197661522517,0.6021504220590352,0.9984990933864892,0.17921569227550904,True,0.15249516964828486,100.0,Over,Above,Poor
train,CCC(C(N)=O)N1CCCC1=O,C1CCCCC1,9,0.27125277366459905,0.35116417695742264,0.7020746335263734,0.39408074194131076,-3.0142897064321037,0.6676838284843587,0.9999000690626971,0.3773879487420757,True,0.26211176746165066,100.0,Over,Above,Moderate
train,CCC(C(N)=O)N1CCCC1=O,C1COCCO1,8,0.16129711373205766,0.39831334366005644,0.7822628637047171,0.21314636462859063,-1.4867591565644194,0.7051603746127693,0.9999425339033275,0.230700371690844,True,0.15397651300573253,100.0,Over,Above,Moderate
train,CCC(C(N)=O)N1CCCC1=O,CC#N,9,0.09234366874978112,0.7966586578071779,0.9223470148706198,0.12256103417863788,-0.32325443726641345,0.9103951660449123,0.9999895130721361,0.11578605936588726,True,-0.09040008265676033,0.0,Under,Below,Good
train,CCC(C(N)=O)N1CCCC1=O,CC(C)=O,9,0.13347839073736484,0.6852353969932347,0.7444509769396697,0.25803924336470063,-0.4347869042309245,0.7977889932936442,0.9999438317944578,0.22955142424689967,True,0.1122985060306226,88.88888888888889,Over,Intersects,Moderate
train,CCC(C(N)=O)N1CCCC1=O,CC(C)O,9,0.09479643858124594,0.8395985111759633,0.9082050864147487,0.15379849016441394,0.1416875640396965,0.9097503685884247,0.9999993553229879,0.14710937555290116,True,-0.0854151746447669,0.0,Under,Below,Good
train,CCC(C(N)=O)N1CCCC1=O,CCCO,9,0.09752673114378714,0.759706493907867,0.9324502076889747,0.1110569626275875,-0.608028920097309,0.9021293362108257,0.9999864051965861,0.10856097280039911,True,-0.09696838182026057,0.0,Under,Below,Good
train,CCC(C(N)=O)N1CCCC1=O,CCO,9,0.2296617264440548,-0.7586987298333918,0.5941831598288665,0.23705015012179395,-10.438928724519716,0.2551848091584562,0.9999731245249293,0.23934186053673212,True,-0.22958557410698224,0.0,Under,Below,Poor
train,CCC(C(N)=O)N1CCCC1=O,CCOC(C)=O,9,0.06568552093990801,0.9200565676804794,0.8634465266768871,0.18430307129313844,0.6193912962250887,0.9348472409467283,0.9994073404201913,0.10516753501966036,True,-0.04046775638339747,22.22222222222222,Under,Intersects,Good
train,CCC(C(N)=O)N1CCCC1=O,CO,9,0.2670386036996378,-1.738704108682947,0.3173540781697698,0.28760273229191424,-17.491142842353018,-0.15932419229286987,0.9999994440805706,0.2854546710735555,True,-0.2667804679643821,0.0,Under,Below,Poor
train,CCC(C(N)=O)N1CCCC1=O,Cc1ccccc1,9,0.13777346216342615,0.8160829573905815,0.8117012686428025,0.29815198501700235,0.42430122412731297,0.8437260716451731,0.9999995861740205,0.24819124479069643,True,-0.0897272579056184,22.22222222222222,Under,Intersects,Good
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CC(=O)OC(C)(C)C,10,0.4255123709005062,-11.08949828215463,-0.9745096648127389,0.4228432101026326,-92.30528964356017,-3.7385270474553876,0.9991140548845027,0.43856985477115273,True,0.4251773267833035,100.0,Over,Above,Poor
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CC(=O)OC(C)C,10,0.27178279948630474,-4.053062713002057,0.2416458175366396,0.25887930416919824,-54.800969241788515,-0.8567624640850415,0.9982247072864393,0.28354314044879914,True,0.2712430802181466,100.0,Over,Above,Poor
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CC(=O)OCC(C)C,10,0.32310560548395273,-5.920065535129683,-0.05235009725155848,0.30960951550450133,-70.81095297884299,-1.5414720750778592,0.9983190628042565,0.3333140767758138,True,0.32266682479419284,100.0,Over,Above,Poor
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CC(C)=O,19,0.10523484309235231,0.6672304762334671,0.6603760375470722,0.2703303615424704,-0.2194140575798429,0.7610296411784846,0.9961715616912725,0.223578791395461,True,-0.08494194252813785,5.263157894736842,Under,Intersects,Moderate
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)=O,10,0.044516482390495195,0.9027885555501224,0.8232183626391033,0.1470641730865625,0.8893762014881607,0.913657612629555,0.9983546543432189,0.08287897465662297,True,-0.010982764932650602,60.0,Balanced,Intersects,Good
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)OC(C)=O,10,0.28405147254290486,-4.245507446580686,0.1895294338805391,0.2745704746695695,-55.26355497243454,-0.9671428646936304,0.9983166909476427,0.2959071101851549,True,0.283540496395505,100.0,Over,Above,Poor
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCCCOC(C)=O,10,0.27307715630939094,-3.7979233960666994,0.26537969108980874,0.26269834865263575,-49.309166097195515,-0.7712257354211232,0.9982951828886932,0.2868846415268891,True,0.27236300689562554,100.0,Over,Above,Poor
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCCOC(C)=O,10,0.17745243938053243,-1.0686932350767693,0.6744941116880236,0.17307777621347126,-23.12219186168017,0.2735988484280907,0.9982579524885048,0.19092585509768867,True,0.17643154051650914,100.0,Over,Above,Poor
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCOC(C)=O,10,0.055834211365898286,0.7991800987352364,0.9089870480115847,0.09243923218407156,-2.637863785126476,0.9378512498405934,0.9986756075261131,0.067304628572316,True,0.052160568383131975,100.0,Over,Above,Good
train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,COC(C)=O,10,0.09541191940542794,0.3344057538478443,0.8841642751043156,0.09778081085351058,-5.531157404201249,0.8073980388898078,0.9981680001831048,0.10415570290848564,True,0.09419343846948829,100.0,Over,Above,Moderate
train,CCC(C=CC(C)C1CCC2C3CC=C4CC(OC(=O)C=CC(=O)O)CCC4(C)C3CCC12C)C(C)C,CCOC(C)=O,7,0.09736593458117786,0.7439617216971639,0.7782492568983688,0.2062772960534039,0.3046230264557114,0.830593484566883,0.9999896286573585,0.1541304454810941,True,-0.07939118617989556,0.0,Under,Below,Good
train,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,CC(C)=O,11,0.056955766869528225,0.9282680042039043,0.7839087444003254,0.2034101447953553,0.9757290485942964,0.888249182045687,0.996907150799135,0.11648108640800103,True,-0.017231832177055897,45.45454545454545,Balanced,Intersects,Good
train,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,CCCCCC,12,0.44884847530388045,-2.831879794225624,-0.06433703992704731,0.4836676497768412,-18.60342436271205,-0.5691452009047566,0.999403531979435,0.511908928785723,True,0.44715666520386343,100.0,Over,Above,Poor
train,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,CCO,12,0.07991016137004815,0.89679166169689,0.7911202012874208,0.23232360161970536,0.8169272707837195,0.8962549201418406,0.9988276230613885,0.1592562805826283,True,0.06148161076943326,91.66666666666666,Over,Intersects,Good
train,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,CCOC(C)=O,10,0.056168430017021556,0.9146827070700703,0.8546053309310053,0.15398765184931806,0.45149712953299015,0.9406732830783834,0.9999287295079039,0.09026533034392514,True,0.050060230278003104,100.0,Over,Above,Good
train,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,CO,11,0.17646937746688338,0.4706722407544439,0.6346707470618097,0.30331711397826155,-0.7869559321358244,0.6964484046770956,0.9994160410414216,0.2749461217310305,True,0.16472190629185618,100.0,Over,Above,Moderate
train,CCC(CCC(C)C1CCC2C3CC=C4CC(OC(=O)C=Cc5ccc(O)c(OC)c5)CCC4(C)C3CCC12C)C(C)C,CC(C)=O,7,0.13627928223598856,0.6887615717154705,0.5809145537118836,0.3043021521596449,-0.20239110635569602,0.6853393402661159,0.997629554472402,0.2407627845070479,True,-0.005227292987684936,42.857142857142854,Balanced,Intersects,Moderate
train,CCC(CCC(C)C1CCC2C3CC=C4CC(OC(=O)C=Cc5ccc(O)c(OC)c5)CCC4(C)C3CCC12C)C(C)C,CCOC(C)=O,8,0.15813602942980215,0.6441867369434211,0.6755829005437124,0.3331885554111022,-0.2600085799108791,0.7397784042327527,0.9998877324342452,0.2825783693301105,True,0.10718101532619353,75.0,Over,Intersects,Moderate
train,CCC(N)=O,O,12,0.13794791523298267,0.5095893165080719,0.9117497612327937,0.12036997957266334,-2.4314102124955346,0.8275163709412824,0.9999241393053899,0.17892206630069296,True,-0.1345646304037945,0.0,Under,Below,Moderate
train,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CCO,17,0.18312317313300536,0.28733766106614544,0.752291629534005,0.23639909581734006,-2.127709131760705,0.7483285919451781,0.9999599191654539,0.19099038961868597,True,0.18208366469490014,100.0,Over,Above,Moderate
train,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CO,17,0.1227577227514061,0.6331406483673502,0.8808591298253116,0.1457283486072773,-0.6565179222552486,0.8814234494810074,0.9999988869800976,0.12327851001140999,True,0.12195394129537371,100.0,Over,Above,Good
train,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,ClC(Cl)Cl,17,0.09059195214195495,0.435922236860926,0.8759107712633822,0.0932407236265726,-1.2311182061000343,0.8189643454202641,0.9998998497943864,0.15617900371665883,True,0.07015180510516998,82.35294117647058,Over,Intersects,Moderate
train,CCCC(N)=O,O,12,0.10624549838311935,0.8976311607510851,0.7722608547878612,0.3255437229291913,0.8982929933361687,0.8912862367429001,0.9997385854127474,0.17551564845383893,True,0.0011220160348724972,50.0,Balanced,Intersects,Good
train,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,CO,8,0.14760887264969433,-1.6655590254393813,0.6554818359914983,0.11574816979677582,-12.726635890400525,-0.30969672468492315,0.9983750091848382,0.21063740677012177,True,0.1357280905736844,100.0,Over,Above,Poor
train,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,CS(C)=O,8,0.46043740211770495,-1.9124081693810595,0.2338218094332274,0.5165419533518286,-15.167593811459046,-0.18755376887265207,0.9978433060486002,0.6557784808434874,True,0.43191778076330023,100.0,Over,Above,Poor
train,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,O,14,0.2360817406920722,-17.316190924272647,-9.955031152505596,0.34978449281848273,-55.68186588956977,-9.278164880147317,0.9885310323687505,0.48556441266490324,True,-0.17052774545093255,21.428571428571427,Under,Intersects,Poor
train,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,CC#N,8,0.3027411048891077,0.013715683317771399,0.688456638790127,0.37467562644372837,-4.982370432381691,0.5180098473321244,0.9999913260972821,0.43490631100655097,True,-0.2857741388800189,0.0,Under,Below,Poor
train,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,CCCCOC(C)=O,8,0.33436733913348565,-0.42688140987856626,0.47071621664183017,0.4466302926087738,-5.600503682000257,0.36857067619874506,0.9996731282938532,0.44749059489586607,True,0.3227575397491045,100.0,Over,Above,Poor
train,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,CCOC(C)=O,8,0.08405568372064666,0.9105549257629342,0.7939756878473635,0.2800718677201756,0.8761484534345642,0.9023294011560438,0.9997520648764068,0.1377672343500933,True,-0.004835303765300156,50.0,Balanced,Intersects,Good
train,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,CN(C)C=O,8,0.08527670624390525,0.8872857075497607,0.7714961396879454,0.2666247328785139,0.917509515357303,0.8872244450141641,0.9995501650576868,0.1407325500113501,True,0.022188728235183135,62.5,Over,Intersects,Good
train,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,COC(C)=O,8,0.14007937545467405,0.7969405819088058,0.7185590337752958,0.3631350083657638,0.33684803907403726,0.8122511453408253,0.9998450432000039,0.2545577573702422,True,-0.0704488382526944,37.5,Under,Intersects,Good
train,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,ClC(Cl)Cl,8,0.2322030915415132,0.7297430397819669,0.5999582211176296,0.6220574476288538,0.718243866426631,0.7126689095811418,0.9999901797470753,0.3805313984323231,True,0.01680825030533785,50.0,Balanced,Intersects,Moderate
train,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,ClCCl,8,0.1380988527164652,0.837353084059546,0.7155672980565742,0.4017011234019089,0.777263548497877,0.8271575743988843,0.9998083439084972,0.22352719993164882,True,-0.012782864336247618,50.0,Balanced,Intersects,Good
train,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,C1CCOC1,10,0.03248104362982749,0.9797320152062169,0.8879358939078323,0.16025983906478056,0.8951008966623418,0.9772087058838479,0.9998473888474095,0.04856572273992299,True,-0.016793187064477834,30.0,Under,Intersects,Excellent
train,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,C1COCCO1,8,0.13859146078728682,0.6916758874095996,0.7593226195885586,0.27078699319327004,0.04107195100148242,0.7839659078265726,0.9998855139397073,0.2410201124750273,True,0.11036948288302573,87.5,Over,Intersects,Moderate
train,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(C)=O,10,0.16636947416618728,0.5794853740429557,0.7510303084421017,0.26669804633189076,-2.1014298276044343,0.8089357309241009,0.9989106663384362,0.21987295429622833,True,0.1567832658158232,100.0,Over,Above,Moderate
train,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCO,10,0.07923515945127824,0.9317222795124775,0.847166630991682,0.25172552544815874,0.8873999186424151,0.9254572386269877,0.9990246120406165,0.11184028475580376,True,-0.031323793314304835,20.0,Under,Intersects,Good
train,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ClC(Cl)Cl,10,0.06716583653969878,0.7540540672882372,0.9599501323991985,0.056164874526795305,0.09787532801588972,0.8334994253730355,0.9953859665903407,0.1177314572395467,True,0.010129054978609386,60.0,Balanced,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CC(C)=O,15,0.18396830661128488,0.6656144402474654,0.6584169242131881,0.49151463596942424,-1.6314048846280627,0.8062848582979273,0.9995415448975367,0.28077428543985405,True,-0.1188410429811438,20.0,Under,Intersects,Moderate
train,CCCCCCCCCCCC(=O)O,CC(C)CCO,11,0.08700962206300002,0.8829658894864065,0.8078920377557912,0.266900654909312,0.39582442846754584,0.9191815651345503,0.9998178739848923,0.14091151117492906,True,-0.04765505735915349,27.27272727272727,Under,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CC(C)CO,11,0.11180330922649487,0.8383141450815709,0.7787890518347391,0.31352119822668895,0.157773230643374,0.8928499000482895,0.9996841653324198,0.18448160169101335,True,-0.06527484528270565,27.27272727272727,Under,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CC(C)O,16,0.15225866470752944,0.7762276390356424,0.791231170994199,0.33965075367396086,-0.3130791318696693,0.9003211917798909,0.9997971971254564,0.216302348007142,True,-0.12854112263263243,6.25,Under,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CCCBr,15,0.49097702393361853,-1.4576584706245104,0.5401482678456206,0.5250247763949157,-12.287632198748407,0.3356418573493911,0.9991990564050732,0.6057684119412272,True,-0.47772612358844935,0.0,Under,Below,Poor
train,CCCCCCCCCCCC(=O)O,CCCCCC,17,0.6358959608358634,-1.0145509555381986,0.4362936425830023,0.8075174586676441,-10.74743844851107,0.3302854760388262,0.9992841183866071,0.9290269056953022,False,-0.5851928866619052,0.0,Under,Below,Poor
train,CCCCCCCCCCCC(=O)O,CCCCCCO,11,0.08324437147103514,0.8965685486456589,0.7823233509031671,0.2890371224217748,0.599183916143522,0.9045263237821063,0.9998362217513197,0.132729486101276,True,-0.02725342747273409,27.27272727272727,Under,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CCCCCO,11,0.0928035812297367,0.878426624477969,0.7871771711615466,0.2935713531222358,0.48590447841108886,0.8989945109110894,0.9999224888995014,0.157657704920517,True,-0.04193890724247483,27.27272727272727,Under,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CCCCO,11,0.09599887145435793,0.881619265568771,0.7400687610092981,0.34011318542489355,0.8564159566850562,0.8585940976202522,0.9999232235269832,0.1655205037233074,True,0.018615657394408392,54.54545454545454,Balanced,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CCCO,26,0.11992298138444746,0.870728278404002,0.7243252624931122,0.4481571136035279,0.9030369168632957,0.848335840077628,0.9999564920321865,0.20181475302800322,True,-0.03513860010133705,30.76923076923077,Under,Intersects,Good
train,CCCCCCCCCCCC(=O)O,CCO,11,0.14383232370731672,0.8079332254071091,0.6667715406321642,0.4539246901624812,0.6708241228835118,0.7881241844703215,0.9997337210725011,0.23151884565240488,True,-0.003899920536982081,45.45454545454545,Balanced,Intersects,Moderate
train,CCCCCCCCCCCC(=O)O,CO,11,0.17607996678633828,0.753151865691387,0.6116584980320168,0.528489184330496,0.7084109993941583,0.7302057351395035,0.9998493552428754,0.305126407173546,True,0.020651098780344487,54.54545454545454,Balanced,Intersects,Moderate
train,CCCCCCCCCCCC(=O)O,ClC=C(Cl)Cl,15,0.4256990324556542,-1.9036303330405713,0.4062308959595129,0.43015511579322246,-14.209543482876086,0.024887809679974504,0.9990923932298834,0.44991757464683246,True,-0.4235628112705238,0.0,Under,Below,Poor
train,CCCCCCCCCCCCCCCC(=O)O,CC(C)=O,11,0.24481375104811728,0.7192532223349359,0.5679312246090205,0.7442391037919537,0.7829975933093357,0.698748636707105,0.9996782741163699,0.46135926817407835,True,0.051270742969134434,63.63636363636363,Over,Intersects,Moderate
train,CCCCCCCCCCCCCCCC(=O)O,CC(C)O,11,0.14913874859263915,0.8479865664443886,0.7546941379226538,0.43017240024937636,0.5827449130000146,0.8402305276807802,0.9999842004048793,0.2592766086459761,True,-0.06870225208238159,36.36363636363637,Under,Intersects,Good
train,CCCCCCCCCCCCCCCC(=O)O,CCCCCC,11,0.5103041723152989,-0.27045377074324994,0.46064910928967673,0.8331694277599029,-7.584787598459272,0.40312436482761815,0.9999543051934929,0.8207028800324139,False,-0.44613201147452375,9.090909090909092,Under,Intersects,Poor
train,CCCCCCCCCCCCCCCC(=O)O,CCCCCCC,11,0.5200010850313205,-0.39087145853400984,0.36883534876063395,0.8896068805839439,-9.106448992369485,0.4157111570477968,0.9997017035517476,0.7844984388003411,False,-0.44823923114217795,9.090909090909092,Under,Intersects,Poor
train,CCCCCCCCCCCCCCCC(=O)O,CCO,15,0.21592858608463833,0.763422366634013,0.6002966202926242,0.7075267894312017,0.8184389298004089,0.7347797523103623,0.999624837336621,0.3868775872591357,True,-0.00346634603874989,53.333333333333336,Balanced,Intersects,Moderate
train,CCCCCCCCCCCCCCCC(=O)O,ClC=C(Cl)Cl,11,0.41647456009037837,-1.5907981290665711,0.3340904780213977,0.49308838921360976,-6.385797001995906,-0.24341379119130924,0.9999961581200871,0.45479618025073876,True,-0.4146184668717392,0.0,Under,Below,Poor
