iter	Passed	Remaining
923	104246	234215
924	104337	234053
925	104421	233876
926	104507	233703
927	104591	233526
928	104675	233350
929	104750	233153
930	104839	232989
931	104926	232818
932	105007	232637
933	105093	232465
934	105174	232284
935	105263	232119
936	105349	231949
937	105432	231771
938	105519	231602
939	105604	231432
940	105689	231259
941	105779	231097
942	105859	230914
943	105939	230733
944	106022	230557
945	106131	230436
946	106222	230279
947	106305	230105
948	106396	229946
949	106481	229776
950	106576	229627
951	106664	229462
952	106755	229305
953	106838	229132
954	106920	228956
955	107019	228814
956	107117	228673
957	107208	228518
958	107291	228343
959	107398	228222
960	107485	228057
961	107567	227883
962	107656	227722
963	107747	227565
964	107830	227394
965	107918	227232
966	108001	227060
967	108096	226913
968	108179	226740
969	108265	226577
970	108347	226403
971	108436	226244
972	108522	226080
973	108607	225913
974	108703	225768
975	108810	225647
976	108909	225510
977	108993	225341
978	109083	225186
979	109169	225023
980	109260	224868
981	109348	224709
982	109433	224544
983	109523	224388
984	109606	224219
985	109702	224076
986	109779	223896
987	109872	223748
988	109958	223585
989	110036	223408
990	110130	223261
991	110221	223109
992	110303	222940
993	110390	222780
994	110464	222593
995	110550	222433
996	110640	222278
997	110725	222115
998	110810	221953
999	110894	221788
1000	110981	221629
1001	111067	221470
1002	111153	221310
1003	111238	221148
1004	111337	221012
1005	111423	220852
1006	111497	220670
1007	111588	220520
1008	111678	220369
1009	111766	220213
1010	111858	220066
1011	111952	219921
1012	112038	219763
1013	112131	219618
1014	112216	219457
1015	112301	219296
1016	112380	219125
1017	112455	218945
1018	112537	218780
1019	112628	218631
1020	112716	218477
1021	112801	218317
1022	112881	218148
1023	112966	217989
1024	113051	217831
1025	113137	217674
1026	113222	217515
1027	113307	217356
1028	113390	217193
1029	113485	217055
1030	113574	216903
1031	113657	216742
1032	113744	216588
1033	113828	216427
1034	113900	216246
1035	113984	216085
1036	114072	215934
1037	114158	215780
1038	114244	215624
1039	114331	215470
1040	114413	215308
1041	114502	215158
1042	114587	215002
1043	114669	214840
1044	114746	214669
1045	114831	214512
1046	114915	214354
1047	114998	214195
1048	115084	214042
1049	115163	213875
1050	115250	213722
1051	115329	213557
1052	115410	213395
1053	115484	213218
1054	115567	213059
1055	115651	212904
1056	115735	212747
1057	115816	212586
1058	115911	212449
1059	115999	212300
1060	116086	212150
1061	116171	211996
1062	116265	211859
1063	116437	211863
1064	116510	211688
1065	116631	211599
1066	116757	211521
1067	116866	211409
1068	116957	211268
1069	117037	211104
1070	117128	210961
1071	117215	210813
1072	117300	210659
1073	117383	210503
1074	117469	210353
1075	117565	210218
1076	117647	210061
1077	117735	209914
1078	117822	209764
1079	117910	209618
1080	117993	209463
1081	118090	209332
1082	118182	209192
1083	118269	209045
1084	118359	208902
1085	118446	208753
1086	118538	208614
1087	118619	208456
1088	118706	208308
1089	118787	208151
1090	118885	208021
1091	118967	207865
1092	119054	207719
1093	119143	207575
1094	119224	207417
1095	119302	207255
1096	119392	207114
1097	119482	206972
1098	119576	206837
1099	119661	206688
1100	119749	206544
1101	119839	206402
1102	119934	206269
1103	120013	206110
1104	120096	205957
1105	120185	205815
1106	120275	205673
1107	120370	205541
1108	120465	205411
1109	120544	205251
1110	120629	205102
1111	120713	204951
1112	120797	204802
1113	120877	204645
1114	120964	204501
1115	121053	204359
1116	121248	204396
1117	121368	204306
1118	121459	204169
1119	121542	204018
1120	121630	203874
1121	121840	203935
1122	121939	203812
1123	122030	203673
1124	122129	203548
1125	122215	203403
1126	122322	203292
1127	122403	203137
1128	122483	202982
1129	122560	202820
1130	122634	202655
1131	122697	202473
1132	122782	202324
1133	122867	202178
1134	122960	202044
1135	123039	201888
1136	123113	201724
1137	123191	201565
1138	123266	201404
1139	123342	201242
1140	123419	201084
1141	123501	200933
1142	123591	200795
1143	123672	200644
1144	123749	200485
1145	123825	200325
1146	123899	200161
1147	123973	199998
1148	124052	199844
1149	124127	199683
1150	124214	199541
1151	124298	199396
1152	124380	199245
1153	124466	199102
1154	124558	198969
1155	124645	198829
1156	124723	198673
1157	124800	198516
1158	124873	198353
1159	124949	198195
1160	125055	198085
1161	125161	197974
1162	125267	197864
1163	125363	197738
1164	125445	197590
1165	125525	197439
1166	125663	197379
1167	125826	197357
1168	125918	197226
1169	126007	197087
1170	126097	196952
1171	126193	196826
1172	126282	196691
1173	126372	196554
1174	126470	196432
1175	126556	196291
1176	126641	196149
1177	126734	196018
1178	126822	195881
1179	126908	195739
1180	127002	195612
