iter	Passed	Remaining
1661	107240	86334
1662	107305	86270
1663	107369	86205
1664	107429	86137
1665	107490	86069
1666	107553	86004
1667	107615	85937
1668	107676	85870
1669	107736	85802
1670	107798	85735
1671	107857	85666
1672	107917	85598
1673	107983	85535
1674	108043	85467
1675	108104	85400
1676	108164	85331
1677	108226	85265
1678	108288	85198
1679	108343	85126
1680	108399	85055
1681	108459	84987
1682	108517	84918
1683	108576	84849
1684	108637	84782
1685	108698	84715
1686	108768	84654
1687	108831	84589
1688	108890	84520
1689	108952	84454
1690	109013	84386
1691	109072	84318
1692	109134	84251
1693	109192	84183
1694	109252	84114
1695	109312	84046
1696	109373	83979
1697	109437	83914
1698	109496	83846
1699	109555	83777
1700	109615	83709
1701	109676	83642
1702	109736	83574
1703	109796	83507
1704	109855	83438
1705	109914	83370
1706	109975	83303
1707	110037	83236
1708	110095	83167
1709	110151	83096
1710	110207	83025
1711	110267	82958
1712	110326	82889
1713	110384	82820
1714	110446	82754
1715	110506	82686
1716	110559	82614
1717	110618	82544
1718	110678	82477
1719	110739	82410
1720	110797	82342
1721	110858	82275
1722	110922	82210
1723	110982	82142
1724	111039	82072
1725	111103	82008
1726	111163	81940
1727	111221	81871
1728	111280	81803
1729	111340	81735
1730	111398	81666
1731	111458	81599
1732	111516	81529
1733	111575	81461
1734	111636	81394
1735	111694	81326
1736	111756	81260
1737	111816	81192
1738	111875	81124
1739	111934	81056
1740	112001	80993
1741	112064	80928
1742	112128	80864
1743	112183	80792
1744	112244	80725
1745	112306	80659
1746	112369	80594
1747	112425	80524
1748	112491	80461
1749	112551	80393
1750	112610	80325
1751	112669	80257
1752	112726	80187
1753	112784	80119
1754	112843	80051
1755	112898	79980
1756	112958	79912
1757	113015	79843
1758	113075	79776
1759	113135	79708
1760	113195	79642
1761	113254	79574
1762	113314	79506
1763	113370	79436
1764	113431	79369
1765	113488	79300
1766	113547	79232
1767	113609	79166
1768	113668	79098
1769	113737	79037
1770	113795	78969
1771	113855	78902
1772	113917	78836
1773	113978	78769
1774	114037	78702
1775	114096	78633
1776	114153	78564
1777	114212	78496
1778	114272	78429
1779	114329	78360
1780	114387	78292
1781	114448	78225
1782	114507	78158
1783	114566	78090
1784	114624	78021
1785	114679	77951
1786	114743	77886
1787	114796	77815
1788	114856	77747
1789	114916	77680
1790	114976	77614
1791	115039	77548
1792	115111	77489
1793	115173	77424
1794	115236	77359
1795	115298	77293
1796	115364	77230
1797	115426	77164
1798	115489	77100
1799	115550	77033
1800	115611	76967
1801	115675	76902
1802	115740	76839
1803	115803	76774
1804	115866	76709
1805	115931	76645
1806	115999	76583
1807	116062	76518
1808	116149	76469
1809	116209	76403
1810	116268	76335
1811	116322	76264
1812	116380	76196
1813	116443	76131
1814	116503	76064
1815	116568	76000
1816	116629	75934
1817	116691	75868
1818	116755	75804
1819	116817	75738
1820	116879	75672
1821	116975	75629
1822	117078	75590
1823	117141	75525
1824	117200	75458
1825	117262	75392
1826	117326	75327
1827	117390	75263
1828	117456	75200
1829	117523	75137
1830	117588	75074
1831	117650	75008
1832	117714	74944
1833	117777	74879
1834	117840	74814
1835	117905	74750
1836	117968	74685
1837	118031	74620
1838	118094	74555
1839	118153	74487
1840	118208	74417
1841	118269	74352
1842	118330	74285
1843	118388	74217
1844	118447	74149
1845	118508	74083
1846	118574	74021
1847	118666	73973
1848	118724	73906
1849	118794	73845
1850	118856	73779
1851	118915	73712
1852	118995	73657
1853	119065	73597
1854	119129	73532
1855	119205	73475
1856	119269	73411
1857	119332	73346
1858	119395	73281
1859	119468	73222
1860	119537	73161
1861	119607	73100
1862	119671	73036
1863	119740	72975
1864	119803	72909
1865	119871	72848
1866	119939	72786
1867	120037	72742
1868	120107	72681
1869	120169	72615
1870	120232	72550
1871	120299	72487
1872	120366	72425
1873	120432	72362
1874	120497	72298
1875	120566	72236
1876	120636	72176
1877	120704	72113
1878	120771	72051
1879	120839	71989
1880	120912	71930
1881	120972	71863
1882	121039	71801
1883	121115	71743
1884	121186	71683
1885	121246	71616
1886	121313	71553
1887	121378	71490
1888	121448	71429
1889	121508	71362
1890	121573	71298
1891	121643	71237
1892	121708	71173
1893	121774	71109
1894	121839	71046
1895	121902	70981
1896	121968	70918
1897	122035	70855
1898	122104	70793
1899	122168	70728
1900	122234	70665
1901	122299	70601
1902	122369	70540
1903	122434	70477
1904	122495	70410
1905	122564	70348
1906	122626	70283
1907	122697	70223
1908	122767	70162
1909	122834	70098
1910	122902	70037
1911	122967	69973
1912	123031	69908
1913	123101	69847
1914	123162	69781
1915	123225	69716
1916	123290	69652
1917	123350	69585
1918	123413	69520
1919	123476	69455
1920	123541	69391
1921	123601	69324
1922	123667	69261
1923	123734	69198
1924	123798	69134
1925	123857	69066
1926	123919	69001
1927	123979	68934
1928	124043	68870
1929	124113	68808
1930	124174	68742
1931	124238	68678
1932	124303	68614
1933	124368	68550
1934	124431	68485
1935	124496	68421
1936	124563	68358
1937	124632	68297
1938	124699	68234
1939	124768	68172
1940	124833	68108
1941	124894	68042
1942	124962	67980
1943	125030	67917
1944	125097	67854
1945	125167	67793
1946	125235	67731
1947	125308	67671
1948	125380	67611
1949	125439	67544
1950	125500	67478
1951	125559	67411
1952	125620	67345
1953	125680	67278
1954	125740	67211
1955	125800	67144
1956	125860	67078
1957	125920	67011
1958	125979	66944
1959	126041	66879
1960	126100	66812
1961	126161	66745
1962	126218	66677
1963	126279	66611
1964	126338	66544
1965	126397	66477
1966	126456	66410
1967	126517	66344
1968	126578	66278
1969	126634	66209
1970	126692	66142
1971	126752	66076
1972	126812	66009
1973	126869	65941
1974	126932	65876
1975	126994	65811
1976	127058	65746
1977	127118	65679
1978	127178	65613
1979	127236	65546
1980	127307	65485
1981	127367	65418
1982	127428	65353
1983	127487	65286
1984	127549	65220
1985	127612	65155
1986	127670	65088
1987	127730	65021
1988	127785	64952
1989	127850	64888
1990	127909	64821
1991	127969	64755
1992	128032	64690
1993	128091	64624
1994	128150	64557
1995	128208	64489
1996	128286	64432
1997	128344	64364
1998	128401	64296
1999	128457	64228
2000	128517	64162
2001	128579	64096
2002	128652	64037
2003	128711	63970
2004	128773	63904
2005	128832	63838
2006	128892	63772
2007	128951	63705
2008	129010	63638
2009	129079	63576
2010	129139	63510
2011	129197	63442
2012	129260	63377
2013	129320	63311
2014	129384	63247
2015	129450	63184
2016	129513	63119
2017	129598	63065
2018	129656	62998
2019	129717	62932
2020	129779	62867
2021	129839	62800
2022	129898	62733
2023	129958	62667
2024	130016	62600
2025	130076	62534
2026	130136	62467
2027	130204	62405
2028	130268	62341
2029	130331	62276
2030	130394	62211
2031	130453	62145
2032	130511	62077
2033	130573	62012
2034	130638	61949
2035	130698	61882
2036	130767	61820
2037	130828	61755
2038	130891	61690
2039	130949	61623
2040	131007	61555
2041	131066	61489
2042	131135	61427
2043	131202	61364
2044	131267	61301
2045	131331	61236
2046	131391	61170
2047	131453	61105
2048	131514	61039
2049	131573	60973
2050	131631	60905
2051	131690	60839
2052	131747	60771
2053	131806	60705
2054	131867	60639
2055	131922	60571
2056	131981	60504
2057	132041	60438
2058	132102	60373
2059	132161	60306
2060	132223	60241
2061	132284	60175
2062	132344	60110
2063	132405	60044
2064	132466	59978
2065	132526	59912
2066	132585	59846
2067	132643	59779
2068	132702	59712
2069	132762	59646
2070	132820	59580
2071	132880	59514
2072	132941	59448
2073	133001	59382
2074	133063	59317
2075	133121	59250
2076	133178	59183
2077	133232	59114
2078	133297	59050
2079	133358	58985
2080	133418	58919
2081	133479	58853
2082	133537	58787
2083	133601	58722
2084	133667	58659
2085	133727	58594
2086	133787	58527
2087	133839	58458
2088	133899	58392
2089	133958	58326
2090	134016	58259
2091	134075	58193
2092	134135	58127
2093	134190	58059
2094	134249	57993
2095	134306	57926
2096	134355	57855
2097	134413	57788
2098	134472	57722
2099	134530	57655
2100	134588	57589
2101	134647	57523
2102	134706	57456
2103	134765	57390
2104	134822	57323
2105	134881	57257
2106	134940	57191
2107	134999	57125
2108	135059	57059
2109	135117	56992
2110	135176	56926
2111	135236	56860
2112	135294	56794
2113	135353	56728
2114	135412	56661
2115	135466	56593
2116	135526	56528
2117	135585	56461
2118	135643	56395
2119	135702	56329
2120	135760	56262
2121	135811	56193
2122	135866	56125
2123	135925	56059
2124	135982	55992
2125	136040	55926
2126	136101	55861
2127	136160	55795
2128	136223	55730
2129	136282	55664
2130	136340	55598
2131	136398	55531
2132	136453	55464
2133	136511	55397
2134	136568	55331
2135	136628	55265
2136	136683	55197
2137	136741	55131
2138	136802	55066
2139	136863	55001
2140	136921	54935
2141	136990	54872
2142	137069	54815
2143	137134	54751
2144	137200	54688
2145	137277	54629
2146	137347	54568
2147	137413	54504
2148	137481	54442
2149	137568	54387
2150	137638	54325
2151	137718	54268
2152	137788	54206
2153	137857	54144
2154	137930	54083
2155	137996	54021
2156	138064	53958
2157	138125	53893
2158	138190	53829
2159	138251	53764
2160	138312	53699
2161	138373	53634
2162	138436	53569
2163	138497	53504
2164	138553	53437
2165	138610	53370
2166	138676	53307
2167	138736	53242
2168	138821	53186
2169	138905	53129
2170	138968	53065
2171	139031	53000
2172	139082	52931
2173	139139	52865
2174	139198	52799
2175	139256	52733
2176	139313	52666
2177	139373	52600
2178	139430	52534
2179	139488	52468
2180	139547	52402
2181	139606	52336
2182	139677	52275
2183	139754	52215
2184	139822	52153
2185	139882	52087
2186	139945	52023
2187	140008	51959
2188	140070	51894
2189	140131	51829
2190	140191	51763
2191	140254	51699
2192	140319	51635
2193	140381	51571
2194	140444	51507
2195	140518	51446
2196	140643	51404
2197	140714	51343
2198	140779	51279
2199	140843	51215
2200	140909	51152
2201	140966	51085
2202	141024	51019
2203	141083	50953
2204	141144	50888
2205	141201	50822
2206	141260	50756
2207	141321	50691
2208	141378	50624
2209	141440	50560
2210	141503	50495
2211	141564	50430
2212	141625	50365
2213	141685	50300
2214	141744	50234
2215	141802	50168
2216	141861	50102
2217	141922	50037
2218	141988	49974
2219	142051	49909
2220	142108	49843
2221	142168	49778
2222	142229	49713
2223	142293	49649
2224	142356	49584
2225	142432	49525
2226	142495	49460
2227	142563	49398
2228	142631	49335
2229	142691	49270
2230	142758	49207
2231	142827	49144
2232	142888	49079
2233	142949	49014
2234	143007	48948
2235	143069	48884
2236	143132	48819
2237	143193	48754
2238	143255	48690
2239	143314	48624
2240	143373	48558
2241	143436	48494
2242	143499	48430
2243	143562	48366
2244	143628	48302
2245	143692	48238
2246	143754	48173
2247	143818	48110
2248	143879	48045
2249	143940	47980
2250	143997	47914
2251	144048	47845
2252	144111	47781
2253	144173	47716
2254	144233	47651
2255	144296	47587
2256	144357	47522
2257	144421	47458
2258	144483	47393
2259	144545	47329
2260	144609	47265
2261	144670	47200
2262	144730	47134
2263	144792	47070
2264	144857	47006
2265	144918	46941
2266	144988	46879
2267	145053	46816
2268	145123	46754
2269	145186	46689
2270	145246	46624
2271	145308	46559
2272	145373	46496
2273	145475	46444
2274	145544	46382
2275	145602	46316
2276	145663	46251
2277	145732	46189
2278	145785	46121
2279	145845	46056
2280	145906	45991
2281	145971	45927
2282	146032	45863
2283	146092	45797
2284	146153	45732
2285	146221	45670
2286	146285	45606
2287	146347	45541
2288	146408	45476
2289	146475	45413
2290	146540	45350
2291	146604	45286
2292	146665	45221
2293	146727	45156
2294	146792	45093
2295	146853	45028
2296	146915	44963
2297	146979	44899
2298	147039	44834
2299	147099	44769
2300	147162	44705
2301	147226	44641
2302	147288	44576
2303	147350	44512
2304	147412	44447
2305	147477	44384
2306	147540	44319
2307	147601	44254
2308	147660	44189
2309	147725	44125
2310	147796	44063
2311	147855	43998
2312	147917	43934
2313	147979	43869
2314	148038	43803
2315	148096	43738
2316	148153	43672
2317	148213	43607
2318	148271	43541
2319	148330	43476
2320	148388	43410
2321	148448	43345
2322	148503	43278
2323	148555	43211
2324	148625	43149
2325	148681	43083
2326	148738	43017
2327	148796	42951
2328	148855	42886
2329	148912	42820
2330	148971	42754
2331	149027	42688
2332	149084	42622
2333	149145	42558
2334	149207	42493
2335	149269	42429
2336	149332	42365
2337	149407	42304
2338	149471	42240
2339	149539	42177
2340	149605	42114
2341	149676	42052
2342	149741	41989
2343	149806	41925
2344	149873	41862
2345	149930	41796
2346	149993	41732
2347	150062	41669
2348	150128	41606
2349	150193	41542
2350	150256	41478
2351	150326	41416
2352	150390	41352
2353	150457	41289
2354	150521	41225
2355	150579	41160
2356	150640	41095
2357	150701	41030
2358	150769	40968
2359	150834	40904
2360	150899	40840
2361	150961	40776
2362	151026	40712
2363	151095	40649
2364	151156	40585
2365	151220	40521
2366	151287	40458
2367	151348	40393
2368	151411	40329
2369	151474	40265
2370	151540	40201
2371	151599	40136
2372	151657	40071
2373	151722	40007
2374	151794	39945
2375	151860	39882
2376	151920	39817
2377	151988	39754
2378	152063	39693
2379	152129	39630
2380	152193	39566
2381	152294	39512
2382	152351	39446
2383	152408	39380
2384	152470	39316
2385	152539	39253
2386	152607	39190
2387	152668	39126
2388	152732	39062
2389	152805	39000
2390	152872	38937
2391	152942	38875
2392	153008	38811
2393	153075	38748
2394	153143	38685
2395	153205	38620
2396	153269	38557
2397	153337	38494
2398	153398	38429
2399	153465	38366
2400	153533	38303
2401	153615	38244
2402	153676	38179
2403	153741	38115
2404	153808	38052
2405	153870	37987
2406	153926	37922
2407	153988	37857
2408	154045	37792
2409	154105	37726
2410	154164	37662
2411	154224	37596
2412	154288	37533
2413	154348	37468
2414	154405	37402
2415	154464	37337
2416	154533	37274
2417	154593	37209
2418	154653	37144
2419	154709	37079
2420	154768	37014
2421	154829	36949
2422	154892	36885
2423	154953	36820
2424	155013	36755
2425	155073	36690
2426	155130	36625
2427	155189	36560
2428	155246	36494
2429	155312	36431
2430	155375	36367
2431	155444	36304
2432	155508	36240
2433	155571	36176
2434	155635	36112
2435	155698	36048
2436	155761	35984
2437	155828	35921
2438	155892	35857
2439	155954	35792
2440	156018	35728
2441	156081	35664
2442	156143	35600
2443	156195	35533
2444	156253	35468
2445	156324	35406
2446	156387	35342
2447	156449	35277
2448	156514	35214
2449	156579	35150
2450	156644	35086
2451	156702	35021
2452	156759	34956
2453	156817	34890
2454	156878	34826
2455	156947	34763
2456	157016	34700
2457	157078	34636
2458	157141	34572
2459	157209	34509
2460	157270	34444
2461	157337	34381
2462	157401	34317
2463	157461	34252
2464	157527	34189
2465	157593	34126
2466	157652	34061
2467	157714	33996
2468	157777	33932
2469	157842	33869
2470	157905	33804
2471	157981	33743
2472	158051	33681
2473	158117	33617
2474	158240	33566
2475	158325	33506
2476	158400	33445
2477	158503	33389
2478	158553	33322
2479	158609	33256
2480	158668	33191
2481	158731	33127
2482	158795	33063
2483	158849	32997
2484	158912	32933
2485	158980	32870
2486	159039	32805
2487	159098	32740
2488	159165	32677
2489	159231	32613
2490	159297	32550
2491	159361	32486
2492	159427	32422
2493	159503	32361
2494	159581	32300
2495	159654	32238
2496	159739	32178
2497	159804	32114
2498	159866	32050
2499	159927	31985
2500	159989	31921
2501	160059	31858
2502	160129	31795
2503	160189	31730
2504	160251	31666
2505	160319	31603
2506	160383	31539
2507	160445	31474
2508	160511	31411
2509	160589	31350
2510	160661	31287
2511	160730	31224
2512	160791	31160
2513	160860	31097
2514	160930	31034
2515	161005	30972
2516	161078	30910
2517	161154	30848
2518	161228	30786
2519	161300	30723
2520	161366	30660
2521	161439	30597
2522	161514	30536
2523	161588	30473
2524	161677	30414
2525	161762	30354
2526	161838	30292
2527	161927	30233
2528	161998	30170
2529	162065	30106
2530	162126	30042
2531	162191	29978
2532	162254	29914
2533	162322	29850
2534	162386	29786
2535	162465	29725
2536	162549	29665
2537	162619	29602
2538	162680	29537
2539	162744	29473
2540	162806	29408
2541	162867	29344
2542	162924	29279
2543	162987	29214
2544	163051	29150
2545	163105	29084
2546	163166	29020
2547	163225	28955
2548	163291	28891
2549	163350	28826
2550	163410	28761
2551	163471	28697
2552	163536	28633
2553	163598	28568
2554	163685	28508
2555	163741	28443
2556	163801	28378
2557	163877	28316
2558	163936	28251
2559	163993	28186
2560	164052	28121
2561	164113	28056
2562	164173	27992
2563	164234	27927
2564	164291	27862
2565	164350	27797
2566	164410	27732
2567	164476	27669
2568	164569	27609
2569	164635	27545
2570	164694	27481
2571	164754	27416
2572	164819	27352
2573	164881	27288
2574	164941	27223
2575	165000	27158
2576	165057	27093
2577	165116	27028
2578	165179	26964
2579	165240	26899
2580	165307	26835
2581	165358	26769
2582	165416	26704
2583	165474	26639
2584	165534	26575
2585	165595	26510
2586	165689	26451
2587	165799	26394
2588	165889	26334
2589	165947	26269
2590	166005	26204
2591	166063	26139
2592	166121	26074
2593	166181	26009
2594	166245	25945
2595	166307	25881
2596	166368	25816
2597	166431	25752
2598	166492	25688
2599	166548	25622
2600	166613	25558
2601	166672	25494
2602	166733	25429
2603	166795	25365
2604	166853	25300
2605	166917	25236
2606	166981	25172
2607	167044	25107
2608	167105	25043
2609	167167	24979
2610	167231	24914
2611	167294	24850
2612	167359	24786
2613	167421	24722
2614	167481	24657
2615	167540	24593
2616	167600	24528
2617	167661	24464
2618	167718	24398
2619	167777	24334
2620	167837	24269
2621	167894	24204
2622	167953	24139
2623	168013	24075
2624	168228	24032
2625	168303	23970
2626	168361	23905
2627	168417	23839
2628	168476	23775
2629	168536	23710
2630	168591	23645
2631	168678	23584
2632	168736	23519
2633	168794	23454
2634	168865	23391
2635	168928	23327
2636	168981	23261
2637	169039	23196
2638	169099	23131
2639	169163	23067
2640	169221	23002
2641	169284	22938
2642	169345	22874
2643	169403	22809
2644	169463	22744
2645	169523	22680
2646	169582	22615
2647	169642	22550
2648	169700	22485
2649	169758	22420
2650	169816	22356
2651	169875	22291
2652	169936	22226
2653	169993	22161
2654	170053	22097
2655	170112	22032
2656	170169	21967
2657	170227	21902
2658	170304	21840
2659	170372	21776
2660	170445	21714
2661	170505	21649
2662	170564	21584
2663	170624	21520
2664	170684	21455
2665	170748	21391
2666	170806	21326
2667	170866	21262
2668	170924	21197
2669	170979	21132
2670	171038	21067
2671	171095	21002
2672	171158	20938
2673	171216	20873
2674	171280	20809
2675	171339	20745
2676	171397	20680
2677	171458	20616
2678	171521	20551
2679	171582	20487
2680	171641	20422
2681	171699	20358
2682	171757	20293
2683	171819	20229
2684	171880	20164
2685	171934	20099
2686	171996	20035
2687	172055	19970
2688	172117	19906
2689	172175	19841
2690	172233	19777
2691	172291	19712
2692	172351	19647
2693	172408	19583
2694	172466	19518
2695	172527	19454
2696	172587	19389
2697	172645	19325
2698	172702	19260
2699	172758	19195
2700	172815	19130
2701	172874	19066
2702	172934	19001
2703	172993	18937
2704	173052	18872
2705	173112	18808
2706	173168	18743
2707	173226	18678
2708	173331	18619
2709	173409	18556
2710	173480	18493
2711	173556	18430
2712	173642	18369
2713	173706	18305
2714	173776	18241
2715	173838	18177
2716	173897	18113
2717	173958	18048
2718	174019	17984
2719	174078	17919
2720	174139	17855
2721	174198	17791
2722	174257	17726
2723	174317	17662
2724	174375	17597
2725	174432	17532
2726	174497	17468
2727	174561	17404
2728	174621	17340
2729	174685	17276
2730	174740	17211
2731	174798	17147
2732	174856	17082
2733	174917	17018
2734	174975	16953
2735	175030	16888
2736	175087	16824
2737	175143	16759
2738	175202	16695
2739	175259	16630
2740	175321	16566
2741	175380	16501
2742	175437	16437
2743	175498	16373
2744	175557	16308
2745	175617	16244
2746	175675	16179
2747	175736	16115
2748	175795	16051
2749	175858	15987
2750	175920	15923
2751	175979	15858
2752	176047	15795
2753	176117	15731
2754	176180	15667
2755	176239	15603
2756	176311	15539
2757	176379	15476
2758	176451	15413
2759	176508	15348
2760	176568	15284
2761	176629	15220
2762	176689	15155
2763	176749	15091
2764	176810	15027
2765	176872	14963
2766	176937	14899
2767	176995	14834
2768	177054	14770
2769	177114	14706
2770	177176	14642
2771	177237	14577
2772	177298	14513
2773	177356	14449
2774	177416	14385
2775	177479	14321
2776	177536	14256
2777	177593	14192
2778	177651	14127
2779	177709	14063
2780	177768	13999
2781	177827	13934
2782	177885	13870
2783	177943	13805
2784	177995	13741
2785	178049	13676
2786	178106	13611
2787	178164	13547
2788	178224	13483
2789	178282	13419
2790	178342	13354
2791	178398	13290
2792	178458	13226
2793	178520	13162
2794	178579	13097
2795	178634	13033
2796	178693	12969
2797	178751	12904
2798	178807	12840
2799	178870	12776
2800	178929	12712
2801	178988	12648
2802	179046	12583
2803	179103	12519
2804	179163	12455
2805	179221	12390
2806	179280	12326
2807	179341	12262
2808	179403	12198
2809	179469	12134
2810	179530	12070
2811	179589	12006
2812	179649	11942
2813	179707	11878
2814	179762	11813
2815	179814	11749
2816	179872	11685
2817	179933	11620
2818	179993	11556
2819	180052	11492
2820	180111	11428
2821	180171	11364
2822	180230	11300
2823	180289	11236
2824	180348	11172
2825	180407	11107
2826	180467	11043
2827	180525	10979
2828	180584	10915
2829	180642	10851
2830	180701	10787
2831	180758	10722
2832	180817	10658
2833	180874	10594
2834	180934	10530
2835	180992	10466
2836	181042	10401
2837	181102	10337
2838	181162	10273
2839	181223	10209
2840	181283	10145
2841	181342	10081
2842	181400	10017
2843	181458	9953
2844	181518	9889
2845	181570	9824
2846	181628	9760
2847	181686	9696
2848	181745	9632
2849	181803	9568
2850	181875	9505
2851	181941	9441
2852	181999	9377
2853	182061	9313
2854	182124	9249
2855	182187	9185
2856	182247	9121
2857	182308	9058
2858	182367	8993
2859	182428	8930
2860	182517	8867
2861	182574	8803
2862	182630	8739
2863	182688	8675
2864	182746	8611
2865	182805	8547
2866	182863	8483
2867	182922	8419
2868	182981	8355
2869	183040	8291
2870	183099	8227
2871	183159	8163
2872	183217	8099
2873	183274	8035
2874	183335	7971
2875	183391	7907
2876	183449	7843
2877	183508	7779
2878	183565	7714
2879	183621	7650
2880	183683	7587
2881	183743	7523
2882	183806	7459
2883	183865	7395
2884	183922	7331
2885	183981	7267
2886	184035	7203
2887	184094	7139
2888	184153	7075
2889	184211	7011
2890	184271	6947
2891	184330	6883
2892	184386	6819
2893	184447	6755
2894	184505	6691
2895	184563	6627
2896	184621	6564
2897	184680	6500
2898	184738	6436
2899	184795	6372
2900	184858	6308
2901	184916	6244
2902	184975	6180
2903	185035	6116
2904	185093	6052
2905	185152	5989
2906	185211	5925
2907	185269	5861
2908	185326	5797
2909	185384	5733
2910	185444	5669
2911	185506	5605
2912	185564	5542
2913	185623	5478
2914	185683	5414
2915	185740	5350
2916	185800	5286
2917	185858	5222
2918	185916	5159
2919	185974	5095
2920	186030	5031
2921	186088	4967
2922	186149	4903
2923	186205	4839
2924	186262	4775
2925	186318	4712
2926	186376	4648
2927	186433	4584
2928	186490	4520
2929	186550	4456
2930	186609	4393
2931	186668	4329
2932	186726	4265
2933	186788	4201
2934	186845	4137
2935	186906	4074
2936	186967	4010
2937	187028	3946
2938	187088	3883
2939	187150	3819
2940	187209	3755
2941	187267	3691
2942	187328	3628
2943	187387	3564
2944	187445	3500
2945	187508	3437
2946	187568	3373
2947	187626	3309
2948	187685	3245
2949	187743	3182
2950	187801	3118
2951	187859	3054
2952	187917	2990
2953	187976	2927
2954	188034	2863
2955	188094	2799
2956	188150	2736
2957	188208	2672
2958	188266	2608
2959	188323	2544
2960	188383	2481
2961	188438	2417
2962	188499	2353
2963	188558	2290
2964	188617	2226
2965	188676	2162
2966	188736	2099
2967	188785	2035
2968	188845	1971
2969	188902	1908
2970	188961	1844
2971	189019	1780
2972	189076	1717
2973	189135	1653
2974	189194	1589
2975	189252	1526
2976	189309	1462
2977	189369	1398
2978	189428	1335
2979	189488	1271
2980	189546	1208
2981	189604	1144
2982	189663	1080
2983	189718	1017
2984	189777	953
2985	189834	890
2986	189893	826
2987	189949	762
2988	190008	699
2989	190062	635
2990	190116	572
2991	190176	508
2992	190235	444
2993	190292	381
2994	190351	317
2995	190408	254
2996	190466	190
2997	190525	127
2998	190583	63
2999	190641	0
